Mask	Count	Complexity	Length
?u?d?d?l?l?d?l?l?d?l?l	60	3.0	11.0
?u?l?l?l?l?l?l?l?l?l?d?s?l?l?l?l?l?s?l?l?l	60	4.0	21.0
?u?u?u?s?l?d?l?l	60	4.0	8.0
?d?d?d?s?l?l?l?s?s	60	3.0	9.0
?u?d?l?l?s?u?l?l?l	60	4.0	9.0
?u?l?l?l?l?u?u?d?d?d?s	60	4.0	11.0
?u?s?u?s?l?l?l?l?l?l?l	60	3.0	11.0
?u?l?u?l?l?l?u?l?l?u?u?l?d?d	60	3.0	14.0
?l?u?d?l?u?d?u?d?l	60	3.0	9.0
?l?l?l?s?u?u?u?u?d?d	60	4.0	10.0
?d?u?d?l?l?l?l?l?l?l?l?l	60	3.0	12.0
?d?d?d?d?d?u?u?l?l?l?l?l	60	3.0	12.0
?u?l?l?d?l?l?d?l?l?l?d?l	60	3.0	12.0
?a?s?d?d?d?d?d?d?l?l?l?l?l	60	3.0	13.0
?u?d?l?l?u?l?d?l?d?l	60	3.0	10.0
?u?l?l?l?l?l?d?u?l?l?l?l?s	60	4.0	13.0
?u?l?d?d?l?u?l?l?d?l	60	3.0	10.0
?u?u?u?l?u?l?u?u?l?u?d	60	3.0	11.0
?u?l?l?l?l?u?d?l?l?s	60	4.0	10.0
?l?u?u?d?l?u?l?d?d	60	3.0	9.0
?u?u?u?u?u?u?u?u?u?u?u?u?u?s?d?d?d	60	3.0	17.0
?u?u?u?u?u?l?l?d?s	60	4.0	9.0
?l?l?l?l?l?l?l?l?s?l?l?l?l?d?d?d?s?l?l?l?l?l?s?l?l?l	60	3.0	26.0
?l?l?l?l?l?d?l?l?l?d?d?s	60	3.0	12.0
?l?u?l?u?l?d?u?d?u	60	3.0	9.0
?u?d?l?l?u?l?l?u?l?u	60	3.0	10.0
?l?l?l?u?u?u?l?l?l?u?u?u?d?d	60	3.0	14.0
?l?s?l?l?l?l?l?l?l?s?l?l?l?a?s?l?l?l?l?l?l?l?d	60	3.0	23.0
?d?u?u?l?d?d?u?d?d?d	60	3.0	10.0
?u?d?l?d?l?u?l?d?l?l	60	3.0	10.0
?l?d?l?l?d?d?u?u?u	60	3.0	9.0
?d?d?d?d?d?d?d?d?d?d?a?s?u?l?l?a?s?u?l?l?l?l?l?l?l?l	60	4.0	26.0
?l?d?l?l?l?l?l?s?l?d?l	60	3.0	11.0
?u?l?l?l?s?d?d?d?u?u?d?u?d?d	60	4.0	14.0
?u?u?u?d?s?d?d?s?d?d	60	3.0	10.0
?s?s?d?d?l?l?u?u	60	4.0	8.0
?l?d?u?u?d?u?u?l?u	60	3.0	9.0
?d?s?d?d?d?l?s?d?d	60	3.0	9.0
?l?l?l?l?l?l?l?d?l?l?l?l?l?s?l?l?l	60	3.0	17.0
?l?l?l?l?l?d?d?s?s?l?l	60	3.0	11.0
?l?l?l?l?d?l?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?s?l?l?l	60	3.0	27.0
?u?d?l?d?s?l?d?l?l	60	4.0	9.0
?d?d?d?s?l?l?s?d	60	3.0	8.0
?l?l?l?l?l?l?l?d?u?u?u?u?u?u	60	3.0	14.0
?l?u?l?u?u?u?l?l?u?l?l?l?d?d	60	3.0	14.0
?l?u?u?l?u?l?l?d?d?d?d	60	3.0	11.0
?u?l?s?u?l?l?u?l	60	3.0	8.0
?u?l?d?l?l?d?l?d?l?l?d	60	3.0	11.0
?u?d?l?d?u?d?u?d?l	60	3.0	9.0
?d?d?d?d?d?d?d?d?d?d?d?l?l?l?l?s?l?l?l	60	3.0	19.0
?d?u?l?l?u?d?l?u?l	60	3.0	9.0
?u?u?u?u?s?u?u?u?s?d?d?d	60	3.0	12.0
?l?d?l?d?l?d?l?d?l?d?d?s	60	3.0	12.0
?l?d?u?l?l?d?u?u?u	60	3.0	9.0
?l?u?u?u?u?l?u?u?u?u?l?l?d?d	60	3.0	14.0
?l?d?d?d?d?d?l?l?s?u?u?u?u?u?u	60	4.0	15.0
?u?l?s?d?l?s?l?l	60	4.0	8.0
?l?u?d?u?d?l?u?d?l	60	3.0	9.0
?d?u?d?d?d?l?l?l?l	60	3.0	9.0
?s?d?d?d?l?d?d	60	3.0	7.0
?l?l?l?l?s?d?s?s?s	60	3.0	9.0
?l?l?l?l?l?s?u?l?u?l?u	60	3.0	11.0
?u?u?u?s?l?l?l?l?l?l?d?d?d?d	60	4.0	14.0
?d?u?d?l?l?l?l?l?u	60	3.0	9.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?d?d?s?l	60	3.0	18.0
?s?l?l?l?l?l?l?l?s?s?d?d	60	3.0	12.0
?u?l?l?d?l?l?l?d?l?u	60	3.0	10.0
?l?u?d?u?d?l?u?u?d	60	3.0	9.0
?u?u?u?d?u?u?u?d?u?u?l	60	3.0	11.0
?u?u?l?l?d?l?d?l?d?l	60	3.0	10.0
?l?l?d?d?u?u?l?u?u	60	3.0	9.0
?l?l?l?s?l?d?d?s?l?l?l?l?l?s?l?l?l	60	3.0	17.0
?l?d?l?s?l?d?l?s?l	60	3.0	9.0
?u?l?s?u?l?l?l?l?s?d?d	60	4.0	11.0
?l?d?l?l?l?l?l?l?u?u?u	60	3.0	11.0
?d?d?d?d?s?s?d?d?a?s?l?l?l?l?l?l	60	3.0	16.0
?u?s?l?s?d?l?l?l	60	4.0	8.0
?l?l?l?l?l?d?l?d?u?u	60	3.0	10.0
?u?u?l?l?u?l?u?d?u?l?u	60	3.0	11.0
?d?d?l?l?s?l?l?l?l?l?l?l?d?d	60	3.0	14.0
?l?l?l?s?l?l?l?s?d?l?l	60	3.0	11.0
?u?d?l?d?u?d?d?l?d	60	3.0	9.0
?l?l?l?l?d?d?d?u?d?d?d?u	60	3.0	12.0
?l?d?s?l?l?l?l?d?l?l	60	3.0	10.0
?l?u?d?u?d?l?u?u?u?l	60	3.0	10.0
?l?u?l?d?l?d?l?d?d	60	3.0	9.0
?l?l?d?l?l?s?l?l?s?l?l	60	3.0	11.0
?u?u?u?s?l?l?s?d?d	60	4.0	9.0
?a?s?d?d?d?d?d?l?l?l	60	3.0	10.0
?d?d?d?d?l?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?s?l?l?l	60	3.0	24.0
?s?d?l?l?l?l?l?l?d?d?d?d	60	3.0	12.0
?l?u?d?d?s?s	60	4.0	6.0
?s?l?l?l?l?l?s?d?d?d?d?d?d?s	60	3.0	14.0
?l?l?l?l?l?l?s?s?s?s?s?s?d?d?d	60	3.0	15.0
?d?d?d?d?s?u?l?l?l?s	60	4.0	10.0
?l?l?u?d?u?u?d?l?l	60	3.0	9.0
?l?l?l?l?u?l?l?d?d?u	60	3.0	10.0
?u?d?u?l?d?d?u?l?l?l	60	3.0	10.0
?l?l?l?l?l?d?d?s?d?d?s?d?d?d?d?s	60	3.0	16.0
?d?d?s?d?d?d?s?d?d?d?s?d?d?d?a?s?l?l?l?l?l?l?d?d?d?d?d	60	3.0	27.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?d?s	60	3.0	21.0
?l?d?d?d?l?d?d?l?s?u?u?u?u?u?u	60	4.0	15.0
?l?d?d?d?l?d?d?l?s	60	3.0	9.0
?l?l?l?d?l?l?l?l?l?d?l?s	60	3.0	12.0
?l?d?d?u?u?l?l?l?l?l	60	3.0	10.0
?l?d?u?l?d?d?d?d?d	60	3.0	9.0
?u?l?l?l?l?l?l?u?l?l?l?s?d?d?d?d	60	4.0	16.0
?l?u?d?d?u?u?l?u?u?l	60	3.0	10.0
?l?l?l?l?l?l?u?l?l?d?s	60	4.0	11.0
?u?l?l?l?l?u?l?l?l?d?l?l?l	60	3.0	13.0
?l?l?l?d?l?l?l?l?d?u?l?l	60	3.0	12.0
?l?l?l?l?l?a?s?d?d?d?d?d?d	60	3.0	13.0
?l?l?l?l?l?l?l?l?l?s?s?d?d?a?s?l	60	3.0	16.0
?u?u?l?d?l?d?l?u?u	60	3.0	9.0
?l?d?l?l?l?l?s?d?s	60	3.0	9.0
?u?l?d?l?l?l?l?l?l?l?u	60	3.0	11.0
?u?s?u?l?l?l?l?l?s?d?d	60	4.0	11.0
?l?u?d?d?u?u?l?l?u?u	60	3.0	10.0
?l?u?l?u?l?d?d?u?d	60	3.0	9.0
?d?s?d?d?d?s?d?d?d?s?d?d?a?s?l?l?l?l?l?l?d?d	60	3.0	22.0
?l?l?u?u?u?u?l?u?l?l?u?l?d?d	60	3.0	14.0
?u?l?l?l?s?s?d?d?a?s?s?s?d?d?a?s?s?s?d?d?a?s	60	4.0	22.0
?u?u?u?d?l?u?d?d?u?u	60	3.0	10.0
?l?d?l?l?u?u?d?d?d	60	3.0	9.0
?l?l?l?l?s?u?l?u	60	3.0	8.0
?l?u?d?u?d?d?l?d?d?d	60	3.0	10.0
?d?d?d?d?l?l?d?l?s?u?u?u?u?u?u	60	4.0	15.0
?u?s?u?d?l?l	60	4.0	6.0
?u?u?l?u?d?l?u?d?d	60	3.0	9.0
?l?u?d?d?u?u?l?d?l	60	3.0	9.0
?l?l?l?l?l?l?l?l?s?l?l?d?l?l	60	3.0	14.0
?l?u?u?l?l?d?l?d?d	60	3.0	9.0
?u?s?d?l?l?d?d	60	4.0	7.0
?l?u?u?d?d?u?l?d?l	60	3.0	9.0
?u?d?l?d?l?d?l?d?d?d?d?d?d	60	3.0	13.0
?d?d?d?d?s?d?d?d?l?l?l?l?l	60	3.0	13.0
?l?d?d?d?l?l?d?d?u	60	3.0	9.0
?l?d?d?d?l?l?d?d?s?l?l?l?l?s?l?l	60	3.0	16.0
?l?d?d?l?u?u?l?l?u	60	3.0	9.0
?d?u?l?l?l?l?d?l?s	60	4.0	9.0
?u?l?d?u?d?d?d?d?d	60	3.0	9.0
?s?l?l?l?u?l?l?l?s	60	3.0	9.0
?s?l?l?l?u?l?l?l?l?d	60	4.0	10.0
?u?s?l?l?s?s	60	3.0	6.0
?l?l?l?l?s?l?l?l?l?s?d?d?s	60	3.0	13.0
?s?l?l?l?u?l?d?d	60	4.0	8.0
?l?d?u?l?u?d?d?u?l	60	3.0	9.0
?l?l?l?l?l?l?u?l?l?d?d?d?d?d?d	60	3.0	15.0
?u?l?d?d?l?l?l?s?l	60	4.0	9.0
?s?l?l?l?u	60	3.0	5.0
?u?u?u?u?d?l?u?d?d	60	3.0	9.0
?l?l?l?s?u?l?l?l?l?l?l?l?l	60	3.0	13.0
?l?d?d?l?u?u?l?u?u	60	3.0	9.0
?u?l?l?l?l?l?l?l?s?d?u	60	4.0	11.0
?d?u?d?d?l?d?l?d?s	60	4.0	9.0
?d?d?d?d?d?d?d?a?s?l?l?l?l?l?l	60	3.0	15.0
?u?l?d?s?u?l?l?l?l	60	4.0	9.0
?l?l?l?l?l?l?s?l?l?l?l?s?d?d?l?l?l?l?l?l?s?l?l?l?l?s?d?d	60	3.0	28.0
?d?d?d?l?l?s?l?l?l?l?s?l?l	60	3.0	13.0
?u?l?l?l?d?u?l?l?l?l?l?l?l?l?l	60	3.0	15.0
?d?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?s?l?l?l?s?l?l?l	60	3.0	24.0
?u?l?s?d?l?l?d?l?l	60	4.0	9.0
?d?l?l?l?l?l?l?l?l?l?l?l?l?l?l?s?l?l?l?s?l?l?l	60	3.0	23.0
?d?d?d?d?l?l?l?l?l?l?d?d?d?d?u?u?u?u?u?u	60	3.0	20.0
?l?l?d?s?d?l?d?l	60	3.0	8.0
?u?u?l?l?l?l?s?s?d	60	4.0	9.0
?d?d?u?l?u?u?l?u?u	60	3.0	9.0
?l?l?l?l?l?l?s?d?a?s	60	3.0	10.0
?l?l?l?l?l?u?u?d?l?u	60	3.0	10.0
?u?u?u?u?u?s?l?l?l?l?d?d	60	4.0	12.0
?l?d?l?l?l?l?l?s?l?s	60	3.0	10.0
?d?d?s?d?d?d?s?d?d?d?s?d?d?d?a?s?l?l?l?d?d?l?l?l	60	3.0	24.0
?u?l?l?l?s?s?l?l?l?l?l?l	60	3.0	12.0
?l?l?l?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?l?s?l?l	60	3.0	22.0
?l?s?l?l?l?l?l?l?d?d?s?l?l?l?l?s?l?l	60	3.0	18.0
?d?d?d?d?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l	60	3.0	22.0
?u?u?l?d?l?l?l?d?d?l	60	3.0	10.0
?d?l?l?u?d?u?d?u?l	60	3.0	9.0
?u?u?d?u?u?l?u?u?u?d	60	3.0	10.0
?d?d?u?l?u?u?l?l?l?l	60	3.0	10.0
?u?l?l?l?l?l?u?d?l?l?l?l?l	60	3.0	13.0
?u?l?l?d?l?d?l?s?l	60	4.0	9.0
?l?u?l?l?d?d?d?l?l?l	60	3.0	10.0
?s?d?d?d?d?d?d?d?d?s?l?l?l?l	60	3.0	14.0
?l?l?u?u?u?d?u?l?u?u	60	3.0	10.0
?l?l?l?l?s?l?l?l?l?s?d?l	60	3.0	12.0
?u?l?l?l?s?s?l?s	60	3.0	8.0
?u?s?l?l?l?l?s?l?l?l?l?l?l?l?l	60	3.0	15.0
?s?l?l?l?l?s?l?l?l?d?d?d	60	3.0	12.0
?d?l?l?u?l?d?l?l?l?l	60	3.0	10.0
?l?l?d?d?u?d?l?d?d?d	60	3.0	10.0
?u?l?l?l?l?u?d?d?d?u?u	60	3.0	11.0
?l?u?d?u?d?l?d?u?l	60	3.0	9.0
?l?l?l?u?u?l?u?u?l?l?u?l?d?d	60	3.0	14.0
?l?l?l?l?l?l?s?l?l?l?l?l?l?s?d?l?l?l?l?u	60	4.0	20.0
?l?l?l?l?l?l?l?l?s?l?l?l?l?d?d?d?d?s?l?l?l?l?l?s?l?l?l	60	3.0	27.0
?d?d?d?d?d?d?d?l?u?d?d?d?d	60	3.0	13.0
?u?l?l?d?l?d?u?u?l	60	3.0	9.0
?l?l?l?l?l?l?s?d?l?d?l	60	3.0	11.0
?l?l?l?l?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?s?l?l?s?l?l	60	3.0	25.0
?u?l?l?l?d?d?d?d?l?l?l?l?l?l?l?l?l?l	60	3.0	18.0
?l?l?d?d?l?l?l?d?d?d?s	60	3.0	11.0
?s?u?d?d?d?d?d?d?d?d?d	60	3.0	11.0
?s?s?d?d?d?s?l?l?l?l?l?l?l?l?l	60	3.0	15.0
?u?l?l?l?l?l?l?d?d?d?d?d?d?d?d?d?l	60	3.0	17.0
?l?s?l?l?l?l?d?d?s?l	60	3.0	10.0
?u?d?l?l?u?u?u?d?u	60	3.0	9.0
?l?l?u?u?u?u?l?l?u?u?u?u?d?d	60	3.0	14.0
?l?l?l?l?d?d?d?u?u?u?u?u?u?u	60	3.0	14.0
?l?l?u?l?l?d?d?l?u?l	60	3.0	10.0
?l?d?d?d?d?u?l?d?d	60	3.0	9.0
?d?s?d?s?d?s?d?s?l?l?l	60	3.0	11.0
?d?d?d?d?u?l?l?l?l?l?l?l?l?l?l?l?l?l?l	60	3.0	19.0
?l?l?u?l?l?d?d?u?d	60	3.0	9.0
?u?l?u?s?l	60	3.0	5.0
?l?l?l?l?l?l?d?d?d?s?s?d?d	60	3.0	13.0
?l?l?l?l?l?l?l?d?d?d?s?l?l?l?l?l?l?l	60	3.0	18.0
?l?u?d?d?u?l?u?l?u?u	60	3.0	10.0
?u?u?l?u?u?l?u?d?d?d?d	60	3.0	11.0
?u?l?l?l?l?s?d?d?d?s?l?l?l?l?s?l?l	60	4.0	17.0
?d?d?s?d?s?d?d?d?d?l?l	60	3.0	11.0
?u?s?s?l?d?l?l?l	60	4.0	8.0
?s?d?d?d?d?d?d?d?d?u?d?u?d?d?d?d	60	3.0	16.0
?l?l?l?d?l?u?u?d?l?l	60	3.0	10.0
?l?u?u?l?l?u?d?d?l	60	3.0	9.0
?s?u?l?l?l?l?u?l?l?l?l?d?d	60	4.0	13.0
?l?l?l?d?l?l?d?u?u?u	60	3.0	10.0
?l?u?d?d?u?l?u?d?l	60	3.0	9.0
?l?u?u?l?l?u?d?d?u	60	3.0	9.0
?d?d?d?d?d?d?d?d?l?s?s?l?s	60	3.0	13.0
?l?l?l?l?l?l?l?l?l?d?d?s?l?l?l?l?l?l?l?l?s?l?l?l	60	3.0	24.0
?d?u?u?l?d?u?u?u?l	60	3.0	9.0
?s?d?d?d?u?l?l?l?l?l?l?l?l	60	4.0	13.0
?u?l?l?l?l?u?l?l?l?l?u?d?d?d	60	3.0	14.0
?l?l?l?d?d?d?d?d?d?a?s?d	60	3.0	12.0
?l?l?l?l?d?l?l?l?d?l?l?l?s	60	3.0	13.0
?d?u?l?l?d?d?u?d?d?d	60	3.0	10.0
?u?l?l?l?l?l?l?l?l?l?l?d?l?d?d	60	3.0	15.0
?l?l?l?l?s?l?l?d?d?d?d?d?d?d?d?d?d?d	60	3.0	18.0
?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?u	60	3.0	16.0
?l?u?l?d?d?u?l?u?u	60	3.0	9.0
?d?l?l?d?l?l?u?l?l?l	60	3.0	10.0
?d?d?d?s?d?d?d?s?d?d?s?d?d?a?s?l?l?l?l?l?l?l?l?d?d	60	3.0	25.0
?l?u?l?u?l?l?u?l?u?u?u?l?d?d	60	3.0	14.0
?l?u?l?u?u?u?l?d?l?u	60	3.0	10.0
?l?l?l?d?d?l?l?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?s?l?l?l	60	3.0	26.0
?l?d?l?l?l?l?d?u?u?u	60	3.0	10.0
?u?l?l?l?l?l?d?d?s?l?l?l?s?l?l?l	60	4.0	16.0
?l?l?l?l?l?l?l?u?l?u?l?l?d?d	60	3.0	14.0
?u?l?l?l?l?l?d?d?s?s?d?d	60	4.0	12.0
?d?l?l?s?l?l?l?l?d?d	60	3.0	10.0
?u?u?u?l?l?l?l?u?l?l?l?l?d?d	60	3.0	14.0
?u?l?l?l?l?d?d?s?s?d?d	60	4.0	11.0
?l?l?l?d?d?d?l?l?s?l	60	3.0	10.0
?u?d?l?l?l?d?l?u?l?l	60	3.0	10.0
?l?l?l?l?l?s?s?d?d?d?s?d?d?d?d	60	3.0	15.0
?l?u?d?d?d?d?d?d?d?d?d?d?d?d?d	60	3.0	15.0
?l?l?l?l?d?d?l?l?l?s?d?d	60	3.0	12.0
?d?d?d?d?l?l?l?l?l?l?l?l?l?l?l?s?l?l?l	60	3.0	19.0
?u?l?l?d?u?l?l?l?u?l?l?l	60	3.0	12.0
?u?u?u?l?l?u?l?l?u?u?l?l?d?d	60	3.0	14.0
?u?s?s?s?l?d?l?l	60	4.0	8.0
?l?u?u?d?u?u?d?l?l	60	3.0	9.0
?u?s?s?s?l?d?l?l?d?d	60	4.0	10.0
?l?l?l?l?l?d?s?l?l?l?l?l?l?s?l?l?l	60	3.0	17.0
?l?l?l?l?l?d?s?l?l?l?l?l?l?s?l?l?l?l?l?l	60	3.0	20.0
?s?u?l?d?l?l	60	4.0	6.0
?l?l?l?l?l?l?s?s?l?l?l?l?l?d?d	60	3.0	15.0
?l?l?l?d?d?l?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?s?l?l?l	60	3.0	25.0
?l?u?u?d?u?l?d?u?l	60	3.0	9.0
?l?l?l?s?l?l?l?l?l?d?d?d?d?d?d?d?d?d?d	60	3.0	19.0
?l?l?l?d?d?l?l?l?l?s?l?l?l	60	3.0	13.0
?d?d?d?d?u?d?d?d?l?l	60	3.0	10.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?d?s?l?l?l?l?s?l?l?l	60	3.0	24.0
?u?u?s?u?u?u?s?d	60	3.0	8.0
?l?u?l?u?l?u?l?l?l?l?u?l?d?d	60	3.0	14.0
?u?u?u?u?u?u?d?u?s?u?u?u	60	3.0	12.0
?d?l?s?l?d?l?l?l?l	60	3.0	9.0
?u?l?d?d?d?d?u?d?d?d	60	3.0	10.0
?u?l?d?l?d?l?l?d?l?d?l	60	3.0	11.0
?u?s?l?l?u?l?l?l?d	60	4.0	9.0
?u?u?l?d?u?u?u?d?u?u?l?l?u?u?s?s	60	4.0	16.0
?u?d?d?l?l?l?l?u?u?u	60	3.0	10.0
?s?s?l?l?l?l?l?l?l?l?d?d?d?s?s	60	3.0	15.0
?u?u?u?l?d?l?u?d?l	60	3.0	9.0
?u?l?u?l?u?u?u?l?u?u?u?u?d?d	60	3.0	14.0
?l?d?u?l?u?u?u?l?u?l?u?l	60	3.0	12.0
?l?l?s?d?s?l?l?l?l?l?l	60	3.0	11.0
?d?d?d?s?d?d?d?s?d?d?s?d?d?d?a?s?l?l?l?l?l?l?l?l?l?d?d	60	3.0	27.0
?d?u?l?u?u?u?l?d?u	60	3.0	9.0
?u?l?u?u?l?l?l?u?d?d?d	60	3.0	11.0
?u?l?d?l?s?l?s?l?l	60	4.0	9.0
?d?l?l?d?l?l?u?l?u	60	3.0	9.0
?u?l?l?l?l?l?d?d?u?d?d?d?d	60	3.0	13.0
?s?l?d?d?d?l?l?l?s	60	3.0	9.0
?l?u?l?d?d?d?d?d?d?l?u?l	60	3.0	12.0
?l?u?u?s?d?d?d?d?d	60	4.0	9.0
?d?d?d?d?d?d?d?d?l?l?l?s?s?d?d?a?s	60	3.0	17.0
?u?u?u?u?s?l?l?l?l?l?l?l?l?d?d?d?d	60	4.0	17.0
?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l?l?l?d?d?d?d?d	60	3.0	22.0
?u?s?l?l?u?l?d?l	60	4.0	8.0
?d?d?d?d?d?l?l?l?l?l?l?l?l?l?d?d?s?l?l?l?l?l?s?l?l?l	60	3.0	26.0
?s?l?l?d?d?l?d	60	3.0	7.0
?u?d?l?l?l?d?u?l?d	60	3.0	9.0
?d?u?u?u?u?u?l?d?l	60	3.0	9.0
?d?u?d?u?l?l?d?d?d?d	60	3.0	10.0
?u?l?l?l?l?l?d?d?d?s?u	60	4.0	11.0
?u?l?u?u?u?d?u?l?d	60	3.0	9.0
?d?l?u?u?l?d?l?u?l	60	3.0	9.0
?u?l?l?l?d?l?l?s?d?l	60	4.0	10.0
?l?d?l?l?l?l?l?l?d?l?l?s	60	3.0	12.0
?l?l?l?d?s?l?l?l?l?l?l?d	60	3.0	12.0
?u?d?l?l?l?l?l?d?u?u	60	3.0	10.0
?d?d?d?s?u?u?u?u?u?u?u?u?u	60	3.0	13.0
?l?l?d?d?l?d?d?d?s?u?u?u?u?u?u	60	4.0	15.0
?d?l?u?l?u?l?l?d?d	60	3.0	9.0
?d?u?l?d?d?d?d?l?s	60	4.0	9.0
?s?l?d?l?l?d?l?l?l?s	60	3.0	10.0
?l?s?u?l?l?u	60	3.0	6.0
?s?u?u?u?u?u?u?u?u?d?d?d	60	3.0	12.0
?l?l?l?d?d?d?s?s?s?d	60	3.0	10.0
?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?s?l?d	60	3.0	19.0
?l?l?l?l?l?d?u?u?u?u?u?u?u	60	3.0	13.0
?l?u?l?l?u?d?l?l?l?u	60	3.0	10.0
?u?l?d?l?l?l?d?d?u?u	60	3.0	10.0
?u?l?d?u?l?u?l?d?u?l	60	3.0	10.0
?l?l?l?l?l?l?u?s?l?l?l	60	3.0	11.0
?l?l?l?l?d?d?s?s?d?d?d	60	3.0	11.0
?l?l?l?l?l?l?s?l?l?l?l?d?d?d?d?d?d?d?d?d?d	60	3.0	21.0
?l?d?l?d?s?l?l?l?l?s?l?l	60	3.0	12.0
?l?d?d?l?l?l?l?d?l?s	60	3.0	10.0
?l?d?l?u?l?u?d?u?u	60	3.0	9.0
?l?l?l?l?l?l?l?d?d?s?s?s?s?s?s	60	3.0	15.0
?l?l?l?l?l?s?s?l?l?l?l?d	60	3.0	12.0
?d?d?d?l?l?l?s?l?l?l?l?l?s?l?l?l	60	3.0	16.0
?s?u?l?l?l?l?d?d?l	60	4.0	9.0
?u?l?d?l?l?u?s	60	4.0	7.0
?s?u?l?l?d?u?l?l	60	4.0	8.0
?l?l?d?u?d?l?u?u?u	60	3.0	9.0
?d?u?l?l?d?u?u?l?u	60	3.0	9.0
?l?l?l?l?l?l?l?s?d?d?d?d?d?d?s?l?l?l?l?s?l?l	60	3.0	22.0
?d?l?l?d?s?l?l?d	60	3.0	8.0
?u?l?l?l?l?l?u?l?l?l?l?u?l?l?l?d	60	3.0	16.0
?l?l?d?u?d?l?l?l?l?l	60	3.0	10.0
?u?d?l?l?l?l?l?u?l?d	60	3.0	10.0
?l?l?l?l?d?u?l?d?u?l	60	3.0	10.0
?u?d?l?l?l?l?l?u?d?l?l?l	60	3.0	12.0
?l?s?s?l?s?l?d	60	3.0	7.0
?u?u?u?u?u?u?l?l?l?l?l?l?l?l?d?d?d	60	3.0	17.0
?u?d?l?l?l?l?d?d?u?u	60	3.0	10.0
?l?l?l?l?l?l?l?d?a?a?s	60	3.0	11.0
?l?l?l?l?s?l?l?l?l?s?l?l?l?s?d?d	60	3.0	16.0
?d?d?d?d?d?d?d?d?d?l?d?s	60	3.0	12.0
?u?u?u?u?s?d?l?l?l?l	60	4.0	10.0
?d?d?d?l?l?l?s?d?d?d?l?l?l	60	3.0	13.0
?u?u?u?l?l?u?l?l?d?l	60	3.0	10.0
?l?l?s?d?d?s?d?l	60	3.0	8.0
?u?l?l?l?u?l?l?l?l?u?l?l?l?d?d?d?d	60	3.0	17.0
?l?u?l?u?u?u?l?u?d?u	60	3.0	10.0
?l?l?l?u?l?d?u?l?l?d	60	3.0	10.0
?s?s?l?l?d?d?l?l?s?s	60	3.0	10.0
?d?s?u?a?s?l?u?l?u?l?l?u?l?l	60	4.0	14.0
?l?u?l?l?l?l?l?d?l?l?l?l	60	3.0	12.0
?d?d?d?d?d?d?d?d?d?d?d?u?u?u?l?l	60	3.0	16.0
?l?l?l?l?l?l?l?l?l?l?d?l?l?l?s?l?l?l?l?l?s?l?l?l	60	3.0	24.0
?d?d?d?d?u?l?u?l?u?l?u?l?d?d?d?d	60	3.0	16.0
?s?u?l?l?d?l?l?l?s	60	4.0	9.0
?u?s?l?l?u?d	60	4.0	6.0
?u?u?l?l?u?u?l?u?l?l?l?l?d?d	60	3.0	14.0
?d?u?u?d?l?l?d?l?l	60	3.0	9.0
?d?l?l?l?l?l?s?l?s	60	3.0	9.0
?l?u?u?l?u?u?u?l?u?u?u?d	60	3.0	12.0
?d?l?d?u?l?u?l?l?u	60	3.0	9.0
?l?l?l?l?l?l?l?l?d?d?d?d?s?l?l?s?l?l	60	3.0	18.0
?u?d?l?l?l?u?u?d?u	60	3.0	9.0
?u?d?d?d?d?d?l?l?d?d	60	3.0	10.0
?l?l?l?l?l?l?l?l?l?l?l?d?d?d?s?l?l	60	3.0	17.0
?l?l?l?l?l?l?l?l?l?l?l?d?d?d?s?l?l?l	60	3.0	18.0
?l?l?d?s?s?l?l?l?l	60	3.0	9.0
?d?d?d?d?d?d?l?u?l?s	60	4.0	10.0
?l?s?l?s?d?d?l?l?l	60	3.0	9.0
?l?l?l?l?s?d?d?l?l?l?l?l?l?l?l?l	60	3.0	16.0
?s?u?u?d?d?l?l?l	60	4.0	8.0
?l?l?l?s?l?l?l?l?l?l?s?l?l?d?d	60	3.0	15.0
?l?l?l?l?s?l?s?l?l?l?d	60	3.0	11.0
?s?u?d?l?l?l?d?d	60	4.0	8.0
?l?d?d?u?l?d?d?l?l?l?d?l	60	3.0	12.0
?u?l?l?l?l?l?l?l?d?d?d?d?d?u?u?d?u?d?d	60	3.0	19.0
?u?u?l?d?d?l?d?l?l?l	60	3.0	10.0
?d?d?u?u?l?l?l?l?l?l?l?d?d	60	3.0	13.0
?u?u?s?l?d?l?l?l	60	4.0	8.0
?d?d?d?d?l?l?l?l?l?l?l?l?l?l?s?l?l?l?l?l?l?l	60	3.0	22.0
?u?u?l?u?l?d?l?d?u	60	3.0	9.0
